contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AXP250919C00340000,AXP,2025-09-19,340.00,call,8.51,7.55,7.40,6,7.70,18,11,101,2024-10-25,0.24483,0.23249,0.00492,-0.13168,0.77537,0.49218
AXP250919P00340000,AXP,2025-09-19,340.00,put,0.00,73.90,72.85,30,74.95,51,0,0,2024-10-25,0.34040,-0.67275,0.00418,-0.05042,0.91612,-2.28729
AXP250919C00350000,AXP,2025-09-19,350.00,call,7.70,6.10,5.95,15,6.25,16,0,37,2024-10-25,0.24498,0.19636,0.00445,-0.11791,0.70277,0.41819
AXP250919P00350000,AXP,2025-09-19,350.00,put,0.00,82.58,81.00,5,84.15,5,0,0,2024-10-25,0.35275,-0.69388,0.00392,-0.04477,0.89053,-2.41646
AXP250919C00360000,AXP,2025-09-19,360.00,call,8.10,4.95,4.80,6,5.10,6,0,65,2024-10-25,0.24574,0.16551,0.00399,-0.10504,0.63132,0.35425
AXP250919P00360000,AXP,2025-09-19,360.00,put,0.00,92.83,90.70,5,94.95,5,0,0,2024-10-25,0.38141,-0.69861,0.00360,-0.05206,0.88437,-2.52031
AXP250919C00370000,AXP,2025-09-19,370.00,call,4.70,3.88,3.60,19,4.15,15,0,152,2024-10-25,0.24437,0.13633,0.00352,-0.09094,0.55482,0.29354
AXP250919P00370000,AXP,2025-09-19,370.00,put,0.00,102.33,100.65,5,104.00,5,0,0,2024-10-25,0.40046,-0.70886,0.00337,-0.05240,0.87045,-2.63064
AXP250919C00380000,AXP,2025-09-19,380.00,call,4.05,3.15,2.95,6,3.35,6,0,8,2024-10-25,0.24559,0.11416,0.00310,-0.07999,0.49011,0.24672
AXP250919P00380000,AXP,2025-09-19,380.00,put,0.00,112.47,110.70,5,114.25,5,0,0,2024-10-25,0.42592,-0.71215,0.00316,-0.05827,0.86581,-2.72997
AXP250919C00390000,AXP,2025-09-19,390.00,call,3.30,2.55,2.35,6,2.76,6,0,50,2024-10-25,0.24681,0.09536,0.00271,-0.06998,0.43020,0.20679
AXP250919P00390000,AXP,2025-09-19,390.00,put,0.00,122.30,120.70,5,123.90,5,0,0,2024-10-25,0.44696,-0.71737,0.00298,-0.06109,0.85829,-2.83112
AXP250919C00400000,AXP,2025-09-19,400.00,call,2.47,2.08,1.88,6,2.29,6,0,1,2024-10-25,0.24833,0.07981,0.00235,-0.06119,0.37666,0.17356
AXP250919P00400000,AXP,2025-09-19,400.00,put,0.00,132.45,130.70,5,134.20,5,0,0,2024-10-25,0.47104,-0.71904,0.00282,-0.06680,0.85585,-2.92662
AXP250919C00410000,AXP,2025-09-19,410.00,call,2.90,1.68,1.48,11,1.88,6,0,5,2024-10-25,0.24925,0.06620,0.00203,-0.05287,0.32644,0.14441
AXP250919P00410000,AXP,2025-09-19,410.00,put,0.00,142.35,140.70,5,144.00,5,0,0,2024-10-25,0.49147,-0.72234,0.00269,-0.06996,0.85095,-3.02376
AXP250919C00420000,AXP,2025-09-19,420.00,call,0.00,1.34,1.16,16,1.53,15,0,0,2024-10-25,0.24970,0.05445,0.00174,-0.04519,0.28013,0.11913
AXP250919P00420000,AXP,2025-09-19,420.00,put,0.00,152.85,150.70,5,155.00,20,0,0,2024-10-25,0.51845,-0.72009,0.00256,-0.07887,0.85429,-3.11302
AXP260116C00075000,AXP,2026-01-16,75.00,call,194.25,194.50,192.00,59,197.00,31,0,12,2024-10-25,0.02572,1.00000,0.00000,-0.03414,0.00000,0.86756
AXP260116P00075000,AXP,2026-01-16,75.00,put,0.00,0.58,0.09,5,1.06,6,0,104,2024-10-25,0.57775,-0.00823,0.00013,-0.01433,0.06657,-0.03413
AXP260116C00080000,AXP,2026-01-16,80.00,call,196.52,189.75,187.50,16,192.00,10,0,3,2024-10-25,0.02505,1.00000,0.00000,-0.03642,0.00000,0.92540
AXP260116P00080000,AXP,2026-01-16,80.00,put,0.00,0.38,0.01,5,0.75,20,0,17,2024-10-25,0.51814,-0.00635,0.00012,-0.01017,0.05295,-0.02550
AXP260116C00085000,AXP,2026-01-16,85.00,call,105.62,185.00,182.50,20,187.50,20,0,3,2024-10-25,0.02438,1.00000,0.00000,-0.03869,0.00000,0.98324
AXP260116P00085000,AXP,2026-01-16,85.00,put,0.00,0.43,0.01,5,0.85,20,0,8,2024-10-25,0.50305,-0.00732,0.00014,-0.01115,0.06004,-0.02930
AXP260116C00090000,AXP,2026-01-16,90.00,call,94.00,180.50,178.00,20,183.00,20,0,1,2024-10-25,0.02371,1.00000,0.00000,-0.04097,0.00000,1.04107
AXP260116P00090000,AXP,2026-01-16,90.00,put,0.00,0.48,0.01,20,0.95,20,0,18,2024-10-25,0.48811,-0.00835,0.00016,-0.01209,0.06740,-0.03329
AXP260116C00095000,AXP,2026-01-16,95.00,call,0.00,175.70,173.50,5,177.90,5,0,0,2024-10-25,0.02304,1.00000,0.00000,-0.04324,0.00000,1.09891
AXP260116P00095000,AXP,2026-01-16,95.00,put,0.00,0.54,0.01,20,1.06,20,0,12,2024-10-25,0.47455,-0.00955,0.00018,-0.01316,0.07581,-0.03795
AXP260116C00100000,AXP,2026-01-16,100.00,call,131.14,170.73,168.55,5,172.90,5,0,19,2024-10-25,0.02238,1.00000,0.00000,-0.04552,0.00000,1.15675
AXP260116P00100000,AXP,2026-01-16,100.00,put,0.00,0.65,0.40,2,0.89,701,0,279,2024-10-25,0.46677,-0.01146,0.00022,-0.01511,0.08887,-0.04557
AXP260116C00105000,AXP,2026-01-16,105.00,call,127.20,166.25,164.00,16,168.50,16,0,3,2024-10-25,0.02171,1.00000,0.00000,-0.04780,0.00000,1.21459
AXP260116P00105000,AXP,2026-01-16,105.00,put,0.00,0.72,0.23,5,1.21,20,0,15,2024-10-25,0.45382,-0.01293,0.00025,-0.01623,0.09872,-0.05129
AXP260116C00110000,AXP,2026-01-16,110.00,call,165.50,161.65,159.50,5,163.80,5,0,5,2024-10-25,0.02104,1.00000,0.00000,-0.05007,0.00000,1.27242
AXP260116P00110000,AXP,2026-01-16,110.00,put,0.00,0.67,0.03,20,1.30,65,0,233,2024-10-25,0.42912,-0.01286,0.00026,-0.01519,0.09823,-0.05043
AXP260116C00115000,AXP,2026-01-16,115.00,call,121.75,156.75,154.50,20,159.00,5,0,1,2024-10-25,0.02037,1.00000,0.00000,-0.05235,0.00000,1.33026
AXP260116P00115000,AXP,2026-01-16,115.00,put,0.00,0.55,0.30,201,0.80,1,0,16,2024-10-25,0.39802,-0.01166,0.00026,-0.01286,0.09025,-0.04502
AXP260116C00120000,AXP,2026-01-16,120.00,call,126.43,152.28,150.05,5,154.50,5,0,7,2024-10-25,0.01970,1.00000,0.00000,-0.05462,0.00000,1.38810
AXP260116P00120000,AXP,2026-01-16,120.00,put,0.00,0.93,0.36,264,1.49,771,0,73,2024-10-25,0.41479,-0.01778,0.00036,-0.01918,0.12974,-0.06975
AXP260116C00125000,AXP,2026-01-16,125.00,call,125.16,147.78,145.55,5,150.00,16,0,2,2024-10-25,0.01903,1.00000,0.00000,-0.05690,0.00000,1.44593
AXP260116P00125000,AXP,2026-01-16,125.00,put,0.00,0.68,0.42,482,0.93,3,0,127,2024-10-25,0.37668,-0.01491,0.00034,-0.01487,0.11160,-0.05729
AXP260116C00130000,AXP,2026-01-16,130.00,call,123.77,142.90,140.60,5,145.20,5,0,11,2024-10-25,0.01836,1.00000,0.00000,-0.05918,0.00000,1.50377
AXP260116P00130000,AXP,2026-01-16,130.00,put,0.00,1.33,0.90,14,1.76,770,0,338,2024-10-25,0.40534,-0.02487,0.00048,-0.02461,0.17237,-0.09794
AXP260116C00135000,AXP,2026-01-16,135.00,call,121.77,138.25,136.10,5,140.40,5,0,7,2024-10-25,0.01770,1.00000,0.00000,-0.06145,0.00000,1.56161
AXP260116P00135000,AXP,2026-01-16,135.00,put,0.00,1.23,0.55,625,1.92,941,0,429,2024-10-25,0.38217,-0.02468,0.00051,-0.02288,0.17123,-0.09607
AXP260116C00140000,AXP,2026-01-16,140.00,call,139.20,133.77,131.60,5,135.95,5,0,157,2024-10-25,0.01703,1.00000,0.00000,-0.06373,0.00000,1.61945
AXP260116P00140000,AXP,2026-01-16,140.00,put,0.00,1.40,0.70,606,2.09,761,0,459,2024-10-25,0.37470,-0.02815,0.00058,-0.02487,0.19114,-0.10954
AXP260116C00145000,AXP,2026-01-16,145.00,call,110.35,129.28,127.05,5,131.50,5,0,16,2024-10-25,0.01636,1.00000,0.00000,-0.06600,0.00000,1.67728
AXP260116P00145000,AXP,2026-01-16,145.00,put,0.00,1.58,0.88,586,2.29,748,0,138,2024-10-25,0.36708,-0.03190,0.00066,-0.02683,0.21205,-0.12406
AXP260116C00150000,AXP,2026-01-16,150.00,call,130.00,124.75,122.55,5,126.95,5,0,74,2024-10-25,0.01569,1.00000,0.00000,-0.06828,0.00000,1.73512
AXP260116P00150000,AXP,2026-01-16,150.00,put,0.00,2.02,1.54,266,2.51,832,0,179,2024-10-25,0.36967,-0.03915,0.00077,-0.03174,0.25082,-0.15327
AXP260116C00155000,AXP,2026-01-16,155.00,call,126.38,120.25,118.10,5,122.40,5,0,164,2024-10-25,0.01502,1.00000,0.00000,-0.07056,0.00000,1.79296
AXP260116P00155000,AXP,2026-01-16,155.00,put,0.00,2.28,1.79,158,2.77,777,0,49,2024-10-25,0.36296,-0.04418,0.00087,-0.03409,0.27661,-0.17294
AXP260116C00160000,AXP,2026-01-16,160.00,call,116.35,115.85,113.85,6,117.85,6,0,61,2024-10-25,0.01435,1.00000,0.00000,-0.07283,0.00000,1.85080
AXP260116P00160000,AXP,2026-01-16,160.00,put,0.00,2.44,2.18,11,2.69,148,0,178,2024-10-25,0.35229,-0.04822,0.00096,-0.03518,0.29674,-0.18817
AXP260116C00165000,AXP,2026-01-16,165.00,call,109.35,111.12,109.75,16,112.50,18,0,7,2024-10-25,0.01368,1.00000,0.00000,-0.07511,0.00000,1.90863
AXP260116P00165000,AXP,2026-01-16,165.00,put,0.00,2.74,2.57,6,2.91,15,0,136,2024-10-25,0.34589,-0.05417,0.00107,-0.03755,0.32554,-0.21140
AXP260116C00170000,AXP,2026-01-16,170.00,call,116.78,107.05,106.00,13,108.10,33,0,95,2024-10-25,0.01302,1.00000,0.00000,-0.07738,0.00000,1.96647
AXP260116P00170000,AXP,2026-01-16,170.00,put,0.00,3.11,2.97,6,3.25,6,0,71,2024-10-25,0.34071,-0.06114,0.00120,-0.04030,0.35807,-0.23881
AXP260116C00175000,AXP,2026-01-16,175.00,call,120.75,102.33,101.50,27,103.15,44,0,86,2024-10-25,0.01235,1.00000,0.00000,-0.07966,0.00000,2.02431
AXP260116P00175000,AXP,2026-01-16,175.00,put,0.00,3.58,3.45,6,3.70,6,0,32,2024-10-25,0.33720,-0.06946,0.00134,-0.04360,0.39532,-0.27188
AXP260116C00180000,AXP,2026-01-16,180.00,call,103.00,98.07,97.30,24,98.85,59,0,529,2024-10-25,0.20123,0.98430,0.00066,-0.08930,0.11667,2.02620
AXP260116P00180000,AXP,2026-01-16,180.00,put,0.00,4.05,3.90,6,4.20,6,0,562,2024-10-25,0.33248,-0.07793,0.00148,-0.04645,0.43169,-0.30541
AXP260116C00185000,AXP,2026-01-16,185.00,call,98.70,94.22,93.10,17,95.35,58,0,99,2024-10-25,0.23690,0.96080,0.00121,-0.10279,0.25109,1.99634
AXP260116P00185000,AXP,2026-01-16,185.00,put,0.00,4.60,4.40,6,4.80,6,0,352,2024-10-25,0.32867,-0.08754,0.00163,-0.04956,0.47115,-0.34370
AXP260116C00190000,AXP,2026-01-16,190.00,call,92.50,89.85,89.10,22,90.60,11,0,97,2024-10-25,0.23660,0.95156,0.00143,-0.10818,0.29783,2.01970
AXP260116P00190000,AXP,2026-01-16,190.00,put,0.00,5.20,5.05,15,5.35,6,0,395,2024-10-25,0.32486,-0.09789,0.00180,-0.05257,0.51178,-0.38510
AXP260116C00195000,AXP,2026-01-16,195.00,call,85.83,86.25,85.30,15,87.20,95,1,60,2024-10-25,0.25504,0.92893,0.00180,-0.12010,0.40234,1.98963
AXP260116P00195000,AXP,2026-01-16,195.00,put,0.00,5.92,5.75,15,6.10,8,0,86,2024-10-25,0.32211,-0.10957,0.00197,-0.05587,0.55538,-0.43222
AXP260116C00200000,AXP,2026-01-16,200.00,call,84.80,81.83,81.25,6,82.40,11,0,173,2024-10-25,0.24818,0.92054,0.00201,-0.12364,0.43810,2.01632
AXP260116P00200000,AXP,2026-01-16,200.00,put,0.00,6.72,6.60,1,6.85,18,0,582,2024-10-25,0.31967,-0.12221,0.00214,-0.05913,0.60017,-0.48356
AXP260116C00210000,AXP,2026-01-16,210.00,call,76.26,73.92,73.30,15,74.55,10,0,246,2024-10-25,0.25031,0.88935,0.00255,-0.13617,0.55929,2.01104
AXP260116P00210000,AXP,2026-01-16,210.00,put,0.00,8.55,8.35,1,8.75,15,0,414,2024-10-25,0.31479,-0.14994,0.00250,-0.06505,0.69041,-0.59696
AXP260116C00220000,AXP,2026-01-16,220.00,call,68.68,66.55,66.00,15,67.10,10,0,84,2024-10-25,0.25352,0.85211,0.00308,-0.14854,0.68408,1.97930
AXP260116P00220000,AXP,2026-01-16,220.00,put,0.00,10.15,9.60,380,10.70,15,0,391,2024-10-25,0.30290,-0.17740,0.00290,-0.06722,0.77012,-0.70666
AXP260116C00230000,AXP,2026-01-16,230.00,call,59.40,59.48,59.00,15,59.95,10,2,857,2024-10-25,0.25382,0.81234,0.00358,-0.15864,0.79765,1.93560
AXP260116P00230000,AXP,2026-01-16,230.00,put,0.00,13.02,12.85,15,13.20,16,0,1030,2024-10-25,0.30336,-0.21413,0.00324,-0.07276,0.86340,-0.86245
AXP260116C00240000,AXP,2026-01-16,240.00,call,56.09,52.73,52.25,30,53.20,22,0,7749,2024-10-25,0.25230,0.76973,0.00407,-0.16642,0.89998,1.87860
AXP260116P00240000,AXP,2026-01-16,240.00,put,0.00,15.92,15.70,8,16.15,15,0,402,2024-10-25,0.29940,-0.25145,0.00359,-0.07499,0.94412,-1.02051
AXP260116C00250000,AXP,2026-01-16,250.00,call,49.50,46.55,46.10,15,47.00,10,0,499,2024-10-25,0.25169,0.72330,0.00449,-0.17255,0.99131,1.80213
AXP260116P00250000,AXP,2026-01-16,250.00,put,18.80,19.00,18.50,46,19.50,11,2,128,2024-10-25,0.29345,-0.29072,0.00394,-0.07462,1.01505,-1.18721
AXP260116C00260000,AXP,2026-01-16,260.00,call,41.10,40.83,40.40,20,41.25,6,2,1694,2024-10-25,0.25077,0.67459,0.00485,-0.17635,1.06658,1.71245
AXP260116P00260000,AXP,2026-01-16,260.00,put,0.00,23.05,22.65,70,23.45,11,0,316,2024-10-25,0.29300,-0.33330,0.00419,-0.07437,1.07691,-1.37658
AXP260116C00270000,AXP,2026-01-16,270.00,call,36.00,35.55,35.20,6,35.90,21,1,474,2024-10-25,0.24925,0.62439,0.00514,-0.17755,1.12372,1.61256
AXP260116P00270000,AXP,2026-01-16,270.00,put,0.00,27.25,26.55,54,27.95,15,0,91,2024-10-25,0.29010,-0.37658,0.00442,-0.07111,1.12463,-1.57025
AXP260116C00280000,AXP,2026-01-16,280.00,call,33.22,31.17,30.45,15,31.90,165,0,2184,2024-10-25,0.25123,0.57380,0.00527,-0.17790,1.16136,1.50039
AXP260116P00280000,AXP,2026-01-16,280.00,put,31.95,32.70,32.45,10,32.95,10,7,79,2024-10-25,0.29437,-0.41953,0.00448,-0.06884,1.15752,-1.77803
AXP260116C00290000,AXP,2026-01-16,290.00,call,27.00,26.52,26.30,6,26.75,15,1,216,2024-10-25,0.24681,0.52238,0.00545,-0.17326,1.17977,1.38873
AXP260116P00290000,AXP,2026-01-16,290.00,put,0.00,38.35,37.15,88,39.55,57,0,133,2024-10-25,0.29665,-0.46126,0.00452,-0.06404,1.17606,-1.98420
AXP260116C00300000,AXP,2026-01-16,300.00,call,22.80,22.23,21.55,312,22.90,15,1,557,2024-10-25,0.24163,0.47006,0.00556,-0.16594,1.17830,1.26965
AXP260116P00300000,AXP,2026-01-16,300.00,put,0.00,44.50,43.25,44,45.75,53,0,24,2024-10-25,0.30001,-0.50085,0.00449,-0.05824,1.18163,-2.18971
AXP260116C00310000,AXP,2026-01-16,310.00,call,20.90,19.35,19.15,6,19.55,30,0,100,2024-10-25,0.24467,0.42395,0.00540,-0.16103,1.16010,1.15369
AXP260116P00310000,AXP,2026-01-16,310.00,put,0.00,51.00,48.50,36,53.50,56,0,1,2024-10-25,0.30321,-0.53831,0.00442,-0.05113,1.17618,-2.39240
AXP260116C00320000,AXP,2026-01-16,320.00,call,16.70,16.48,16.30,6,16.65,30,6,37858,2024-10-25,0.24437,0.37841,0.00525,-0.15303,1.12632,1.03952
AXP260116P00320000,AXP,2026-01-16,320.00,put,0.00,57.97,57.15,20,58.80,12,0,4,2024-10-25,0.30778,-0.57254,0.00430,-0.04376,1.16205,-2.59037
AXP260116C00330000,AXP,2026-01-16,330.00,call,14.50,13.90,13.65,133,14.15,7,1,419,2024-10-25,0.24330,0.33493,0.00505,-0.14348,1.07897,0.92854
AXP260116P00330000,AXP,2026-01-16,330.00,put,0.00,66.35,65.80,6,66.90,40,0,10,2024-10-25,0.32211,-0.59693,0.00406,-0.04132,1.14658,-2.77325
AXP260116C00340000,AXP,2026-01-16,340.00,call,13.50,11.80,11.65,6,11.95,15,0,289,2024-10-25,0.24376,0.29612,0.00479,-0.13419,1.02375,0.82680
AXP260116P00340000,AXP,2026-01-16,340.00,put,0.00,74.60,74.00,20,75.20,56,0,0,2024-10-25,0.33339,-0.62006,0.00386,-0.03706,1.12771,-2.95034
AXP260116C00350000,AXP,2026-01-16,350.00,call,10.50,9.93,9.75,6,10.10,10,0,109,2024-10-25,0.24330,0.25958,0.00450,-0.12387,0.95994,0.73000
AXP260116P00350000,AXP,2026-01-16,350.00,put,0.00,83.35,81.20,26,85.50,21,0,5,2024-10-25,0.34757,-0.63798,0.00364,-0.03455,1.11023,-3.11656
AXP260116C00360000,AXP,2026-01-16,360.00,call,9.60,8.82,8.15,19,9.50,609,0,261,2024-10-25,0.24849,0.23335,0.00416,-0.11765,0.90667,0.65753
AXP260116P00360000,AXP,2026-01-16,360.00,put,0.00,93.00,90.55,5,95.45,5,0,2,2024-10-25,0.36860,-0.64775,0.00340,-0.03655,1.09963,-3.26707
AXP260116C00370000,AXP,2026-01-16,370.00,call,7.30,6.83,6.45,436,7.20,15,40,131,2024-10-25,0.24117,0.19470,0.00386,-0.10200,0.81586,0.55504
AXP260116P00370000,AXP,2026-01-16,370.00,put,0.00,102.75,100.50,5,105.00,20,0,0,2024-10-25,0.38949,-0.65539,0.00319,-0.03882,1.09083,-3.41169
AXP260116C00380000,AXP,2026-01-16,380.00,call,6.15,5.95,5.80,15,6.10,15,10,258,2024-10-25,0.24437,0.17248,0.00353,-0.09471,0.75650,0.49300
AXP260116P00380000,AXP,2026-01-16,380.00,put,0.00,112.28,110.50,5,114.05,5,0,0,2024-10-25,0.40763,-0.66331,0.00302,-0.03965,1.08119,-3.55476
AXP260116C00390000,AXP,2026-01-16,390.00,call,9.45,4.82,4.55,477,5.10,9,0,3,2024-10-25,0.24208,0.14623,0.00320,-0.08351,0.67894,0.42074
AXP260116P00390000,AXP,2026-01-16,390.00,put,0.00,122.25,120.50,5,124.00,5,0,0,2024-10-25,0.42897,-0.66718,0.00286,-0.04288,1.07629,-3.68981
AXP260116C00400000,AXP,2026-01-16,400.00,call,4.30,4.20,4.05,6,4.35,9,2,34,2024-10-25,0.24513,0.12934,0.00290,-0.07702,0.62438,0.37291
AXP260116P00400000,AXP,2026-01-16,400.00,put,0.00,132.32,130.75,5,133.90,5,0,0,2024-10-25,0.45061,-0.66956,0.00271,-0.04664,1.07323,-3.82124
AXP260116C00410000,AXP,2026-01-16,410.00,call,3.50,3.52,3.40,11,3.65,15,60,50,2024-10-25,0.24544,0.11150,0.00261,-0.06893,0.56239,0.32273
AXP260116P00410000,AXP,2026-01-16,410.00,put,0.00,142.80,140.80,5,144.80,5,0,0,2024-10-25,0.47546,-0.66852,0.00258,-0.05283,1.07457,-3.94649
AXP260116C00420000,AXP,2026-01-16,420.00,call,2.81,2.96,2.83,15,3.10,15,8,19,2024-10-25,0.24605,0.09624,0.00234,-0.06166,0.50542,0.27949
AXP260116P00420000,AXP,2026-01-16,420.00,put,0.00,152.22,150.50,5,153.95,5,0,0,2024-10-25,0.48979,-0.67431,0.00248,-0.05229,1.06696,-4.08104
AXP260618C00125000,AXP,2026-06-18,125.00,call,0.00,149.25,147.00,16,151.50,10,0,0,2024-10-25,0.01420,1.00000,0.00000,-0.05576,0.00000,1.90087
AXP260618P00125000,AXP,2026-06-18,125.00,put,0.00,1.55,0.77,21,2.33,21,0,4,2024-10-25,0.38491,-0.02576,0.00045,-0.01995,0.20557,-0.13890
AXP260618C00130000,AXP,2026-06-18,130.00,call,0.00,144.75,142.50,20,147.00,5,0,0,2024-10-25,0.01370,1.00000,0.00000,-0.05799,0.00000,1.97690
AXP260618P00130000,AXP,2026-06-18,130.00,put,0.00,1.74,0.92,21,2.57,21,0,0,2024-10-25,0.37745,-0.02904,0.00051,-0.02145,0.22722,-0.15650
AXP260618C00135000,AXP,2026-06-18,135.00,call,0.00,140.25,138.10,5,142.40,5,0,0,2024-10-25,0.01320,1.00000,0.00000,-0.06022,0.00000,2.05294
AXP260618P00135000,AXP,2026-06-18,135.00,put,0.00,2.06,1.30,21,2.83,21,0,0,2024-10-25,0.37470,-0.03386,0.00058,-0.02398,0.25795,-0.18299
AXP260618C00140000,AXP,2026-06-18,140.00,call,113.90,136.00,133.50,20,138.50,20,0,1,2024-10-25,0.01270,1.00000,0.00000,-0.06245,0.00000,2.12897
AXP260618P00140000,AXP,2026-06-18,140.00,put,0.00,2.33,1.51,21,3.15,21,0,1,2024-10-25,0.36876,-0.03821,0.00066,-0.02583,0.28483,-0.20658
AXP260618C00145000,AXP,2026-06-18,145.00,call,0.00,131.75,129.50,16,134.00,16,0,0,2024-10-25,0.01220,1.00000,0.00000,-0.06468,0.00000,2.20501
AXP260618P00145000,AXP,2026-06-18,145.00,put,0.00,2.60,1.75,21,3.45,21,0,1,2024-10-25,0.36220,-0.04273,0.00073,-0.02753,0.31185,-0.23090
AXP260618C00150000,AXP,2026-06-18,150.00,call,0.00,127.50,125.00,20,130.00,20,0,0,2024-10-25,0.01170,1.00000,0.00000,-0.06691,0.00000,2.28104
AXP260618P00150000,AXP,2026-06-18,150.00,put,0.00,2.77,1.83,21,3.70,21,0,0,2024-10-25,0.35214,-0.04639,0.00080,-0.02830,0.33323,-0.24984
AXP260618C00155000,AXP,2026-06-18,155.00,call,121.00,122.97,120.55,16,125.40,16,0,2,2024-10-25,0.01120,1.00000,0.00000,-0.06914,0.00000,2.35708
AXP260618P00155000,AXP,2026-06-18,155.00,put,0.00,3.34,2.48,21,4.20,21,0,0,2024-10-25,0.35290,-0.05415,0.00091,-0.03179,0.37697,-0.29335
AXP260618C00160000,AXP,2026-06-18,160.00,call,0.00,119.25,117.00,16,121.50,30,0,0,2024-10-25,0.01071,1.00000,0.00000,-0.07137,0.00000,2.43311
AXP260618P00160000,AXP,2026-06-18,160.00,put,0.00,3.79,2.88,21,4.70,21,0,0,2024-10-25,0.34909,-0.06086,0.00101,-0.03412,0.41324,-0.33028
AXP260618C00165000,AXP,2026-06-18,165.00,call,0.00,114.67,112.55,16,116.80,16,0,0,2024-10-25,0.01021,1.00000,0.00000,-0.07360,0.00000,2.50915
AXP260618P00165000,AXP,2026-06-18,165.00,put,0.00,4.05,2.96,21,5.15,21,0,0,2024-10-25,0.34025,-0.06606,0.00110,-0.03502,0.44045,-0.35751
AXP260618C00170000,AXP,2026-06-18,170.00,call,108.45,110.30,108.10,16,112.50,15,0,1,2024-10-25,0.00971,1.00000,0.00000,-0.07583,0.00000,2.58518
AXP260618P00170000,AXP,2026-06-18,170.00,put,0.00,4.85,4.05,14,5.65,21,0,0,2024-10-25,0.34239,-0.07618,0.00122,-0.03891,0.49145,-0.41525
AXP260618C00175000,AXP,2026-06-18,175.00,call,107.81,105.95,104.50,20,107.40,17,0,10,2024-10-25,0.17730,0.98999,0.00044,-0.08159,0.09151,2.61350
AXP260618P00175000,AXP,2026-06-18,175.00,put,0.00,5.50,4.60,11,6.40,21,0,2,2024-10-25,0.33995,-0.08505,0.00133,-0.04149,0.53405,-0.46496
AXP260618C00180000,AXP,2026-06-18,180.00,call,0.00,102.50,100.00,30,105.00,30,0,0,2024-10-25,0.22958,0.96081,0.00108,-0.09483,0.29078,2.54184
AXP260618P00180000,AXP,2026-06-18,180.00,put,0.00,5.70,4.50,21,6.90,21,0,0,2024-10-25,0.32867,-0.09054,0.00145,-0.04140,0.55956,-0.49245
AXP260618C00185000,AXP,2026-06-18,185.00,call,0.00,97.78,96.15,16,99.40,8,0,0,2024-10-25,0.21495,0.96090,0.00115,-0.09580,0.29023,2.61995
AXP260618P00185000,AXP,2026-06-18,185.00,put,0.00,6.60,5.85,15,7.35,26,0,25,2024-10-25,0.32912,-0.10181,0.00157,-0.04463,0.60998,-0.55687
AXP260618C00190000,AXP,2026-06-18,190.00,call,98.50,93.78,92.10,16,95.45,16,0,6,2024-10-25,0.22242,0.94717,0.00141,-0.10198,0.36965,2.62544
AXP260618P00190000,AXP,2026-06-18,190.00,put,0.00,6.62,5.15,26,8.10,26,0,0,2024-10-25,0.31464,-0.10661,0.00170,-0.04329,0.63070,-0.57835
AXP260618C00195000,AXP,2026-06-18,195.00,call,0.00,89.85,88.05,21,91.65,13,0,0,2024-10-25,0.22775,0.93293,0.00166,-0.10789,0.44565,2.62744
AXP260618P00195000,AXP,2026-06-18,195.00,put,0.00,7.62,5.95,31,9.30,26,0,7,2024-10-25,0.31510,-0.11914,0.00184,-0.04627,0.68278,-0.64994
AXP260618C00200000,AXP,2026-06-18,200.00,call,89.50,86.17,84.55,56,87.80,23,0,22,2024-10-25,0.23492,0.91580,0.00192,-0.11445,0.53004,2.61263
AXP260618P00200000,AXP,2026-06-18,200.00,put,0.00,8.32,6.60,26,10.05,26,0,0,2024-10-25,0.31022,-0.12967,0.00198,-0.04748,0.72446,-0.70784
AXP260618C00210000,AXP,2026-06-18,210.00,call,82.15,78.80,77.75,27,79.85,14,0,11,2024-10-25,0.24071,0.88369,0.00237,-0.12512,0.67128,2.59262
AXP260618P00210000,AXP,2026-06-18,210.00,put,0.00,11.00,10.40,10,11.60,19,0,9,2024-10-25,0.31449,-0.15934,0.00225,-0.05361,0.83246,-0.88262
AXP260618C00220000,AXP,2026-06-18,220.00,call,87.05,71.57,70.05,16,73.10,14,0,1,2024-10-25,0.24163,0.85088,0.00280,-0.13376,0.79672,2.56723
AXP260618P00220000,AXP,2026-06-18,220.00,put,13.50,13.43,12.85,10,14.00,17,1,39,2024-10-25,0.31114,-0.18752,0.00252,-0.05655,0.92344,-1.04661
AXP260618C00230000,AXP,2026-06-18,230.00,call,80.05,65.35,63.90,21,66.80,20,0,1,2024-10-25,0.24879,0.81060,0.00317,-0.14330,0.92915,2.49222
AXP260618P00230000,AXP,2026-06-18,230.00,put,0.00,16.15,15.45,7,16.85,17,0,0,2024-10-25,0.30763,-0.21768,0.00279,-0.05840,1.00961,-1.22419
AXP260618C00240000,AXP,2026-06-18,240.00,call,0.00,58.88,57.65,26,60.10,20,0,0,2024-10-25,0.24772,0.77296,0.00355,-0.14917,1.03414,2.43315
AXP260618P00240000,AXP,2026-06-18,240.00,put,19.50,19.40,18.85,10,19.95,13,1,38,2024-10-25,0.30611,-0.25028,0.00303,-0.05970,1.09081,-1.42126
